"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
65, -5.275975736129639e-02, 3.000000000000000e-02, 1.138305288232432e+00, 7.873051254038681e+01, 1.041995794132578e-02, 2.458476393941950e+05, 9.724998171444434e+04, 2.976193200734899e+02, 1.999884543131069e-01, 1.878500775506050e-01, 1.834629682950905e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
66, -5.275975736129639e-02, 2.738738867686236e-02, 1.138307350831191e+00, 7.872721177304309e+01, 1.031944079192004e-02, 2.458480227364514e+05, 9.725022834161908e+04, 2.976195355559496e+02, 1.999796350314858e-01, 1.879411258177756e-01, 1.834630706513241e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
67, -5.275975736129639e-02, 2.500229334911764e-02, 1.138309086691813e+00, 7.872443850609199e+01, 1.005522388820869e-02, 2.458483458416781e+05, 9.725043596530941e+04, 2.976197171018006e+02, 1.999722244674126e-01, 1.880177750242093e-01, 1.834631568873153e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
68, -5.275975736129638e-02, 2.282490024977979e-02, 1.138310614389069e+00, 7.872200073040965e+01, 9.680652548942202e-03, 2.458486304047922e+05, 9.725061868986147e+04, 2.976198768731728e+02, 1.999657099786632e-01, 1.880852321235805e-01, 1.834632327802027e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
69, -5.275975736129637e-02, 2.083712106220782e-02, 1.138311947785883e+00, 7.871987717213888e+01, 9.228610635632264e-03, 2.458488790681066e+05, 9.725077817472508e+04, 2.976200163241514e+02, 1.999600346080439e-01, 1.881441097411321e-01, 1.834632990206980e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
70, -5.275975736129637e-02, 1.902244265454318e-02, 1.138313104568033e+00, 7.871803850414945e+01, 8.728904498415679e-03, 2.458490950476579e+05, 9.725091653509394e+04, 2.976201373040011e+02, 1.999551201373413e-01, 1.881951887507465e-01, 1.834633564872253e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
71, -5.275975736129637e-02, 1.736578989972254e-02, 1.138314101123727e+00, 7.871645751397803e+01, 8.204097305204643e-03, 2.458492813217280e+05, 9.725103573118155e+04, 2.976202415269227e+02, 1.999508939913383e-01, 1.882391928116985e-01, 1.834634059940504e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
72, -5.275975736129637e-02, 1.585340044146645e-02, 1.138314954769163e+00, 7.871510555392264e+01, 7.671337226845719e-03, 2.458494410446793e+05, 9.725113783410273e+04, 2.976203308038535e+02, 1.999472797521959e-01, 1.882768865251211e-01, 1.834634484013889e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
73, -5.275975736129637e-02, 1.447271036588461e-02, 1.138315682553071e+00, 7.871395461284710e+01, 7.143222709383532e-03, 2.458495773358622e+05, 9.725122488300371e+04, 2.976204069178049e+02, 1.999442026743302e-01, 1.883090226901726e-01, 1.834634845561898e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
74, -5.275975736129637e-02, 1.321224982893379e-02, 1.138316300625383e+00, 7.871297837228718e+01, 6.628735669935923e-03, 2.458496931652760e+05, 9.725129880952985e+04, 2.976204715577798e+02, 1.999415925005063e-01, 1.883363144195197e-01, 1.834635152607466e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
75, -5.275975736129637e-02, 1.206154777267189e-02, 1.138316823847930e+00, 7.871215279643616e+01, 6.134035255542378e-03, 2.458497912788515e+05, 9.725136139126529e+04, 2.976205262780712e+02, 1.999393850428123e-01, 1.883594179504862e-01, 1.834635412533642e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
76, -5.275975736129637e-02, 1.101104493875487e-02, 1.138317265606754e+00, 7.871145637768286e+01, 5.663117707127933e-03, 2.458498741597115e+05, 9.725141422928158e+04, 2.976205724786305e+02, 1.999375228461306e-01, 1.883789243565776e-01, 1.834635631990324e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
77, -5.275975736129637e-02, 1.005201445655107e-02, 1.138317637769948e+00, 7.871087014277073e+01, 5.218350677185375e-03, 2.458499440160574e+05, 9.725145874309399e+04, 2.976206114006585e+02, 1.999359552128159e-01, 1.883953576855038e-01, 1.834635816873337e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
78, -5.275975736129637e-02, 9.176489346172604e-03, 1.138317950732930e+00, 7.871037752944976e+01, 4.800894384420846e-03, 2.458500027860434e+05, 9.725149617607598e+04, 2.976206441313393e+02, 1.999346378799284e-01, 1.884091769580506e-01, 1.834635972346903e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
79, -5.275975736129637e-02, 8.377196334167589e-03, 1.138318213516035e+00, 7.870996419510831e+01, 4.411028159161569e-03, 2.458500521534725e+05, 9.725152760713162e+04, 2.976206716140487e+02, 1.999335325126232e-01, 1.884207804772273e-01, 1.834636102892145e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
80, -5.275975736129637e-02, 7.647495432058766e-03, 1.138318433888518e+00, 7.870961779879832e+01, 4.048400416669472e-03, 2.458500935694900e+05, 9.725155396552621e+04, 2.976206946613195e+02, 1.999326061243616e-01, 1.884305113033440e-01, 1.834636212368666e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
81, -5.275975736129637e-02, 6.981324775787414e-03, 1.138318618502510e+00, 7.870932777939900e+01, 3.712218566584254e-03, 2.458501282769689e+05, 9.725157604690839e+04, 2.976207139688523e+02, 1.999318304851978e-01, 1.884386631689537e-01, 1.834636304081106e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
82, -5.275975736129637e-02, 6.373150267825979e-03, 1.138318773026421e+00, 7.870908514210515e+01, 3.401392567387766e-03, 2.458501573353100e+05, 9.725159452926657e+04, 2.976207301294677e+02, 1.999311815513143e-01, 1.884454863695492e-01, 1.834636380845416e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
83, -5.275975736129637e-02, 5.817919603619819e-03, 1.138318902271616e+00, 7.870888225895932e+01, 3.114642985932271e-03, 2.458501816442168e+05, 9.725160998807926e+04, 2.976207436463535e+02, 1.999306389316445e-01, 1.884511933566621e-01, 1.834636445051782e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
84, -5.275975736129637e-02, 5.311020300440849e-03, 1.138319010308960e+00, 7.870871268583885e+01, 2.850581868110068e-03, 2.458502019656084e+05, 9.725162291025544e+04, 2.976207549452530e+02, 1.999301853984200e-01, 1.884559638842813e-01, 1.834636498722522e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
85, -5.275975736129637e-02, 4.848241379984883e-03, 1.138319100573743e+00, 7.870857099671584e+01, 2.607772697428594e-03, 2.458502189432806e+05, 9.725163370668436e+04, 2.976207643854405e+02, 1.999298064440430e-01, 1.884599496419166e-01, 1.834636543564219e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
86, -5.275975736129637e-02, 4.425738386397549e-03, 1.138319175958644e+00, 7.870845263527275e+01, 2.384774188888542e-03, 2.458502331202168e+05, 9.725164272335422e+04, 2.976207722694406e+02, 1.999294898845646e-01, 1.884632783593124e-01, 1.834636581013894e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
87, -5.275975736129637e-02, 4.040001449122135e-03, 1.138319238895085e+00, 7.870835378353131e+01, 2.180171556073808e-03, 2.458502449536373e+05, 9.725165025108360e+04, 2.976207788515400e+02, 1.999292255088241e-01, 1.884660573990370e-01, 1.834636612279429e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
88, -5.275975736129637e-02, 3.687826125256846e-03, 1.138319291423789e+00, 7.870827124689359e+01, 1.992598099895950e-03, 2.458502548279759e+05, 9.725165653395974e+04, 2.976207843451634e+02, 1.999290047715563e-01, 1.884683768716837e-01, 1.834636638374608e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
89, -5.275975736129637e-02, 3.366286779199572e-03, 1.138319335255484e+00, 7.870820235465095e+01, 1.820749369468652e-03, 2.458502630660087e+05, 9.725166177660027e+04, 2.976207889292250e+02, 1.999288205278648e-01, 1.884703123166980e-01, 1.834636660149292e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
90, -5.275975736129637e-02, 3.072712278436015e-03, 1.138319371822848e+00, 7.870814487482450e+01, 1.663391703093734e-03, 2.458502699383715e+05, 9.725166615036533e+04, 2.976207927535581e+02, 1.999286668059481e-01, 1.884719269957364e-01, 1.834636678315200e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
91, -5.275975736129637e-02, 2.804663803568281e-03, 1.138319402324722e+00, 7.870809694194072e+01, 1.519366591412459e-03, 2.458502756716815e+05, 9.725166979864654e+04, 2.976207959435425e+02, 1.999285386143124e-01, 1.884732738452189e-01, 1.834636693467898e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
92, -5.275975736129637e-02, 2.559914588244424e-03, 1.138319427763609e+00, 7.870805699626962e+01, 1.387592009984836e-03, 2.458502804554584e+05, 9.725167284135186e+04, 2.976207986040231e+02, 1.999284317795167e-01, 1.884743971320042e-01, 1.834636706105408e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
93, -5.275975736129637e-02, 2.336431420682079e-03, 1.138319448977371e+00, 7.870802373301237e+01, 1.267061616905656e-03, 2.458502844480118e+05, 9.725167537869643e+04, 2.976208008226259e+02, 1.999283428104171e-01, 1.884753338528922e-01, 1.834636716643960e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
94, -5.275975736129638e-02, 2.132357753113163e-03, 1.138319466665948e+00, 7.870799605999557e+01, 1.156842505976448e-03, 2.458502877814437e+05, 9.725167749439929e+04, 2.976208026725539e+02, 1.999282687850655e-01, 1.884761149147527e-01, 1.834636725431276e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
95, -5.275975736129637e-02, 1.945998278834359e-03, 1.138319481413845e+00, 7.870797306251001e+01, 1.056072030326110e-03, 2.458502905658853e+05, 9.725167925837220e+04, 2.976208042149366e+02, 1.999282072566525e-01, 1.884767661271606e-01, 1.834636732757725e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
96, -5.275975736129637e-02, 1.775804848739823e-03, 1.138319493709021e+00, 7.870795397413102e+01, 9.639540800039488e-04, 2.458502928930827e+05, 9.725168072897899e+04, 2.976208055008059e+02, 1.999281561754016e-01, 1.884773090365133e-01, 1.834636738865714e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
97, -5.275975736129638e-02, 1.620363610340215e-03, 1.138319503958722e+00, 7.870793815248331e+01, 8.797550809251552e-04, 2.458502948394191e+05, 9.725168195493006e+04, 2.976208065727537e+02, 1.999281138236671e-01, 1.884777616254084e-01, 1.834636743957556e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
98, -5.275975736129637e-02, 1.478383262427642e-03, 1.138319512502765e+00, 7.870792505908548e+01, 8.027999055539991e-04, 2.458502964684589e+05, 9.725168297687016e+04, 2.976208074663188e+02, 1.999280787619359e-01, 1.884781388988190e-01, 1.834636748202067e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
99, -5.275975736129637e-02, 1.348684327814157e-03, 1.138319519624642e+00, 7.870791424255566e+01, 7.324678202489119e-04, 2.458502978330827e+05, 9.725168382870754e+04, 2.976208082111501e+02, 1.999280497838222e-01, 1.884784533747782e-01, 1.834636751740079e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
100, -5.275975736129637e-02, 1.230189355029011e-03, 1.138319525560822e+00, 7.870790532459414e+01, 6.681885496055931e-04, 2.458502989772755e+05, 9.725168453872573e+04, 2.976208088319779e+02, 1.999280258785009e-01, 1.884787154948248e-01, 1.834636754689065e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
101, -5.275975736129638e-02, 1.121913967576860e-03, 1.138319530508521e+00, 7.870789798825827e+01, 6.094385069599817e-04, 2.458502999376219e+05, 9.725168513051364e+04, 2.976208093494282e+02, 1.999280061992839e-01, 1.884789339673557e-01, 1.834636757146997e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
102, -5.275975736129638e-02, 1.022958686400279e-03, 1.138319534632201e+00, 7.870789196813629e+01, 5.557372180801925e-04, 2.458503007445527e+05, 9.725168562374194e+04, 2.976208097807003e+02, 1.999279900372896e-01, 1.884791160542749e-01, 1.834636759195576e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
103, -5.275975736129638e-02, 9.325014576129899e-04, 1.138319538068989e+00, 7.870788704209369e+01, 5.066439505620340e-04, 2.458503014233847e+05, 9.725168603481243e+04, 2.976208101401357e+02, 1.999279767993333e-01, 1.884792678106897e-01, 1.834636760902925e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
104, -5.275975736129638e-02, 8.497908234294237e-04, 1.138319540933217e+00, 7.870788302432962e+01, 4.617545510250874e-04, 2.458503019951838e+05, 9.725168637740002e+04, 2.976208104396913e+02, 1.999279659893331e-01, 1.884793942850191e-01, 1.834636762325839e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
105, -5.275975736129638e-02, 7.741396795590626e-04, 1.138319543320197e+00, 7.870787975957326e+01, 4.206984892006091e-04, 2.458503024774863e+05, 9.725168666290499e+04, 2.976208106893355e+02, 1.999279571927695e-01, 1.884794996859451e-01, 1.834636763511671e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
106, -5.275975736129638e-02, 7.049195672063890e-04, 1.138319545309384e+00, 7.870787711837319e+01, 3.831361016442158e-04, 2.458503028849089e+05, 9.725168690083051e+04, 2.976208108973771e+02, 1.999279500640546e-01, 1.884795875217889e-01, 1.834636764499886e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
107, -5.275975736129638e-02, 6.415554522581128e-04, 1.138319546967004e+00, 7.870787499354330e+01, 3.487560275016507e-04, 2.458503032296843e+05, 9.725168709909769e+04, 2.976208110707420e+02, 1.999279443169481e-01, 1.884796607168185e-01, 1.834636765323384e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
108, -5.275975736129638e-02, 5.835209482867124e-04, 1.138319548348250e+00, 7.870787329768102e+01, 3.172728231091520e-04, 2.458503035221405e+05, 9.725168726430801e+04, 2.976208112152021e+02, 1.999279397177903e-01, 1.884797217081254e-01, 1.834636766009583e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
109, -5.275975736129638e-02, 5.303339436862267e-04, 1.138319549499116e+00, 7.870787196104345e+01, 2.884247393881903e-04, 2.458503037710975e+05, 9.725168740196242e+04, 2.976208113355669e+02, 1.999279360797209e-01, 1.884797725265134e-01, 1.834636766581326e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
110, -5.275975736129638e-02, 4.815525966134495e-04, 1.138319550457921e+00, 7.870787092810276e+01, 2.619716362622599e-04, 2.458503039840828e+05, 9.725168751664455e+04, 2.976208114358446e+02, 1.999279332536060e-01, 1.884798148641401e-01, 1.834636767057653e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
111, -5.275975736129638e-02, 4.367716644632149e-04, 1.138319551256593e+00, 7.870787015054680e+01, 2.376930163386749e-04, 2.458503041672272e+05, 9.725168761217341e+04, 2.976208115193751e+02, 1.999279311099897e-01, 1.884798501308816e-01, 1.834636767454430e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
112, -5.275975736129638e-02, 3.956191373855611e-04, 1.138319551921740e+00, 7.870786957534698e+01, 2.153861684125032e-04, 2.458503043247576e+05, 9.725168769173199e+04, 2.976208115889427e+02, 1.999279295085577e-01, 1.884798795018172e-01, 1.834636767784881e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
113, -5.275975736129638e-02, 3.577531478782015e-04, 1.138319552475538e+00, 7.870786912908261e+01, 1.948644298823619e-04, 2.458503044581765e+05, 9.725168775797314e+04, 2.976208116468675e+02, 1.999279282581325e-01, 1.884799039563068e-01, 1.834636768060029e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
114, -5.275975736129638e-02, 3.228591307813821e-04, 1.138319552936476e+00, 7.870786870295699e+01, 1.759555913724789e-04, 2.458503045654451e+05, 9.725168781310813e+04, 2.976208116950827e+02, 1.999279270784555e-01, 1.884799243106970e-01, 1.834636768289056e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
115, -5.275975736129638e-02, 2.906472100822231e-04, 1.138319553319962e+00, 7.870786814495082e+01, 1.585004706813976e-04, 2.458503046406210e+05, 9.725168785897929e+04, 2.976208117351981e+02, 1.999279255801280e-01, 1.884799412451224e-01, 1.834636768479608e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
116, -5.275975736129638e-02, 2.608497908198413e-04, 1.138319553638825e+00, 7.870786726475360e+01, 1.423516617876729e-04, 2.458503046743486e+05, 9.725168789712017e+04, 2.976208117685526e+02, 1.999279232770314e-01, 1.884799553257306e-01, 1.834636768638044e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
117, -5.275975736129638e-02, 2.332193360865250e-04, 1.138319553903732e+00, 7.870786585355543e+01, 1.273724498199113e-04, 2.458503046553522e+05, 9.725168792880594e+04, 2.976208117962594e+02, 1.999279196365117e-01, 1.884799670232861e-01, 1.834636768769653e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
118, -5.275975736129638e-02, 2.075263106576471e-04, 1.138319554123543e+00, 7.870786371602303e+01, 1.134358547562062e-04, 2.458503045727514e+05, 9.725168795509530e+04, 2.976208118192421e+02, 1.999279141605296e-01, 1.884799767286261e-01, 1.834636768878824e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
119, -5.275975736129638e-02, 1.835572741674957e-04, 1.138319554305599e+00, 7.870786070785755e+01, 1.004237683979198e-04, 2.458503044187448e+05, 9.725168797686577e+04, 2.976208118382671e+02, 1.999279064809993e-01, 1.884799847657095e-01, 1.834636768969194e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
120, -5.275975736129638e-02, 1.611131079903367e-04, 1.138319554455971e+00, 7.870785677057457e+01, 8.822615122159681e-05, 2.458503041910895e+05, 9.725168799484348e+04, 2.976208118539687e+02, 1.999278964480817e-01, 1.884799914026082e-01, 1.834636769043778e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
121, -5.275975736129638e-02, 1.400073610968804e-04, 1.138319554579667e+00, 7.870785195576194e+01, 7.674026977661453e-05, 2.458503038948371e+05, 9.725168800962711e+04, 2.976208118668703e+02, 1.999278841917605e-01, 1.884799968603339e-01, 1.834636769105062e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
122, -5.275975736129638e-02, 1.200647011445726e-04, 1.138319554680789e+00, 7.870784643347683e+01, 6.586996791839125e-05, 2.458503035429642e+05, 9.725168802170783e+04, 2.976208118774020e+02, 1.999278701431360e-01, 1.884800013202193e-01, 1.834636769155088e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
123, -5.275975736129638e-02, 1.011194579345035e-04, 1.138319554762672e+00, 7.870784048275921e+01, 5.552496646341525e-05, 2.458503031557552e+05, 9.725168803148507e+04, 2.976208118859146e+02, 1.999278550103008e-01, 1.884800049297202e-01, 1.834636769195523e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
124, -5.275975736129638e-02, 8.301424713486303e-05, 1.138319554827994e+00, 7.870783446568353e+01, 4.562018527098421e-05, 2.458503027590422e+05, 9.725168803928007e+04, 2.976208118926911e+02, 1.999278397124037e-01, 1.884800078074275e-01, 1.834636769227712e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
125, -5.275975736129638e-02, 6.559866283782600e-05, 1.138319554878855e+00, 7.870782878927712e+01, 3.607507536034751e-05, 2.458503023815957e+05, 9.725168804534576e+04, 2.976208118979558e+02, 1.999278252829006e-01, 1.884800100467205e-01, 1.834636769252721e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
126, -5.275975736129638e-02, 4.872802808848293e-05, 1.138319554916910e+00, 7.870782386152977e+01, 2.681293231816511e-05, 2.458503020521168e+05, 9.725168804988013e+04, 2.976208119018827e+02, 1.999278127577879e-01, 1.884800117206931e-01, 1.834636769271374e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
127, -5.275975736129638e-02, 3.226219300605637e-05, 1.138319554943313e+00, 7.870782004815821e+01, 1.776024001623857e-05, 2.458503017962404e+05, 9.725168805302338e+04, 2.976208119045988e+02, 1.999278030657865e-01, 1.884800128810957e-01, 1.834636769284274e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
128, -5.275975736129638e-02, 1.606437051299818e-05, 1.138319554959611e+00, 7.870781763392085e+01, 8.845800293051679e-06, 2.458503016340579e+05, 9.725168805493790e+04, 2.976208119061969e+02, 1.999277969299158e-01, 1.884800135878872e-01, 1.834636769291866e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
